device_id,battery_cycles,avg_temp,screen_on_time,fast_charging_count,cpu_usage,battery_health
721,418,36.48092402365507,4.37703692603099,153,33.37582157490478,82.36475655433888
722,744,36.876084785785814,3.634368995391422,219,41.46455953667951,72.15089741664119
723,574,41.770095711857614,6.174657407843298,154,33.0914122816257,76.51650503109114
724,328,38.44445466245815,2.48431310120138,282,25.235711385319668,83.63359154003777
725,266,34.290991875019564,7.1790060997544956,186,31.93615356259288,86.7761845035983
726,916,29.080574119737502,0.5,61,31.990370497839507,82.48771083669723
727,922,31.427264957645647,3.9412746200227247,147,29.906294818206725,78.1874531915355
728,847,33.691474661608865,9.150274642175823,143,65.2675206080277,62.074452208429655
729,322,39.14564913668057,4.626681581653363,102,43.152954309141904,81.91069753170927
730,930,34.86334032946953,4.976829589587403,299,41.15568890177651,68.7240806721125
731,111,31.719020225557784,8.547330108260876,92,49.195058920443905,88.96001251221651
732,645,31.33553557136387,4.414272789855363,285,57.98289207631683,68.08089046868079
733,929,34.65210895539387,7.526876362778953,118,43.86671135288027,71.89368960550604
734,778,39.4499378110855,8.348376330118644,28,50.17551738165623,69.59509826410903
735,391,42.955096528875586,6.957060628299807,29,34.979805080615435,83.85509036941276
736,446,33.97115700985166,3.1102053540714807,287,30.936918624953293,83.10358995689967
737,748,34.77628409618701,4.792028281568247,137,49.09183124193978,71.89964254122701
738,68,28.930291469213085,11.427239555057994,50,48.90028986956423,92.5993528431038
739,226,44.695962845497334,5.0189526949368535,291,47.9620439728518,69.27787172409981
740,661,27.994985809219582,11.972658751152856,233,41.25584780764834,79.88071796876606
741,445,40.858311558902756,9.417928104059786,54,32.204596232931074,82.57267521730455
742,494,33.17332023493765,7.038139078744441,291,35.194422896880106,74.04433682438153
743,282,32.00316753079841,6.594468544995032,239,51.55071673910556,79.4296139581608
744,964,29.449982140570366,5.070353289745797,35,34.0913720146991,80.23472023589065
745,125,47.05024324703567,5.8221748181930755,88,41.86252675361764,78.19620831654673
746,314,36.107458116391975,4.622551686951454,211,32.29104857505264,86.18156329892177
747,504,35.10640218552032,5.872747192360794,244,38.08819987683651,76.96374791246241
748,845,39.433661797772714,3.275610217234694,86,29.194572316022953,74.81636072892582
749,767,31.745836371850185,3.1684579738883523,239,39.25398317990125,76.81244880157932
750,784,35.00922977615503,8.602031325309419,187,35.2246231136388,75.95999365719507
751,433,35.2816814340606,2.775380528041167,56,22.934514339630073,88.87338292288811
752,613,32.43927133825933,7.772276306988263,112,46.54829171239237,78.06846165669728
753,900,40.99819039592957,2.211235608148184,222,46.093147923247486,61.67534281578918
754,555,33.906727942520476,7.259275206051179,69,40.56130906613146,79.39612376142335
755,416,27.234339733155853,5.584831309713921,226,28.758365796276497,86.71240543510909
756,193,33.49251318239563,8.642632405606808,255,28.89662071363497,89.89451159226324
757,934,36.24589335856949,5.336011082239848,179,63.30574293529829,58.70749477415042
758,118,30.53253383056196,1.9809198896570663,183,13.779176359798782,98.33896806397155
759,148,30.927026034147804,5.623927428226663,190,29.093730024881943,92.6414726100187
760,445,32.268704809369794,6.31932113109585,231,61.495897580445224,77.15780483993049
761,74,41.106178300334804,5.736044715936422,275,64.62621138852258,71.6196330324298
762,997,32.56420988677147,7.150215641979541,232,56.99137121500932,64.19041569802363
763,940,42.145585092755155,4.8712238025885535,53,45.31848297331115,65.12590544390586
764,518,31.925247809258323,3.4731936749087873,256,33.635840704460406,82.05395057032791
765,533,36.62507068128271,4.000702231371553,89,23.173580859947013,86.79374178233239
766,614,32.768786628901246,4.968465310940925,225,44.06149952092929,74.04059391236308
767,200,38.77041585145236,4.951302767503292,246,32.36948870443529,83.13768528547025
768,193,29.408629227173606,10.812244716006543,150,54.51622244393238,83.00245900467614
769,618,38.714297397886156,8.510210833166168,112,21.465052426260808,83.89767368694126
770,88,35.56934700154842,7.373418408697131,268,42.00425326988995,83.10660536253543
771,158,31.800040916112753,6.8920250214570755,156,49.28744476577505,83.94481316988451
772,742,34.168892576449245,6.599544471204273,298,50.12661128700114,66.79801484657202
773,91,42.66927470516087,6.610001090419457,158,48.3362959304042,81.00977712941594
774,235,35.68922252440392,6.326572106160265,224,43.40461256979594,78.96143530310795
775,984,31.486359920436804,6.080238164873157,13,41.2772037373938,75.3182911757887
776,447,28.976533585859436,1.8162718108982654,108,49.079752556195864,83.58971805757487
777,272,37.52702136715499,5.261745453855013,95,43.40613663631448,81.90209358284359
778,683,35.979226235053424,5.519398389703504,194,43.728324058353564,75.37520782487277
779,182,38.47510347544112,4.5020538054599095,57,40.34376479661233,88.89341530710401
780,212,27.68887630155079,4.887806127542396,293,36.14895968637399,90.54792177632399
781,264,29.1386977355425,6.601498034361591,153,26.500611171846998,95.44499349764763
782,782,40.734395996259494,7.535180153899919,63,28.22582532568682,79.6195638690883
783,284,36.6567082338967,6.598472923836882,157,36.167967651621616,84.53088066038873
784,892,37.66700425618781,7.484888477293913,264,38.79497069493738,66.2245133497695
785,707,30.186564839460235,7.52021606162938,120,30.323105992053886,82.98507673348273
786,800,30.095064008355408,5.400588812944293,287,29.575977306539155,74.39079116983407
787,637,39.956293290960446,7.050614925004301,10,36.353917281022454,78.75028546510354
788,58,40.19188827382575,2.50725504075264,213,49.02058246792704,79.12747603748736
789,123,29.55840256485473,5.2313495462824555,161,18.798778037084244,99.15870104382931
790,541,28.603147520735774,4.996296821067401,104,30.616707959632507,93.8359418402403
791,962,34.45703514643778,9.062653604628466,146,41.61595318731725,69.16273223552017
792,302,31.00325773311997,6.674174585467362,181,52.86691849783615,80.2422828843465
793,279,30.89911560476987,3.3310918376941676,36,61.608310283151575,86.37645810103983
794,568,28.74310876786304,7.189167609551115,81,36.57817642052123,85.0823716774557
795,223,32.657830758598166,7.8195666902023255,11,36.4322893646209,90.71780264381877
796,702,29.22652628683567,5.8206721569207325,3,38.623037913027055,84.58057928649932
797,217,29.522995484953817,7.380511858245606,42,42.2711049552423,90.44314743870211
798,219,36.491959232831526,1.0085852324350704,50,39.550998705566215,89.93992333701298
799,442,34.724008828563115,0.6013553011354009,260,41.16555286283725,77.88798370862537
800,995,37.42439340766066,3.642661527404956,133,26.636430767293106,72.07112805468726
801,844,26.75483282325347,6.298079401249995,86,23.38008298541667,88.0981468251665
802,683,35.049403049148815,9.064327539217093,55,47.15310200056394,76.68198067279987
803,243,45.37818771082919,3.7471446222344884,216,38.0721849952492,73.91996918151442
804,566,33.138637578572,4.292645183424126,67,48.33510273284581,80.03102649021301
805,78,39.12374503286149,6.177212781449497,43,42.23775977143481,88.86701379229906
806,214,39.08003424387211,5.01536241004193,142,25.669547788971965,86.14392285466671
807,471,39.32599304000638,4.901618461406352,41,55.53223062876088,72.18550223477263
808,388,35.83330843528661,5.157050325137415,138,40.31357508460848,81.19113118339608
809,697,37.83042991372107,8.629576983038035,72,32.52752307991845,78.16354637961469
810,545,38.495068100065026,8.232268577476244,266,34.6579918289765,76.50309909379057
811,414,38.17723014157179,6.046938644585232,193,27.886524248858052,82.18584814404572
812,882,29.41290913243302,9.308960547839288,154,43.32709199923286,74.46815042647252
813,391,26.463077587280065,7.01805670813595,245,38.888149314488935,83.63359434391734
814,549,27.232082282925965,8.307788269076982,217,60.18619052818852,76.2700897951152
815,706,33.64920003808668,4.2789068549027425,252,45.19937955169555,70.16677225041738
816,560,37.969633672113225,4.692645892503884,276,59.580374127941695,63.04553304996305
817,376,29.477943612442076,4.671235417008063,276,30.387414575704533,86.51388933739224
818,266,39.61985229292202,5.826555501717,71,36.691922950227735,87.28661718961712
819,350,32.48862412746057,6.119826474182522,128,48.901134004564035,82.76345881904307
820,181,32.53622394402961,6.648354617193991,185,45.8890947059568,83.56982257101306
821,853,30.819465020602,9.946209736163809,12,39.84371642649464,79.2586807264021
822,119,25.57606820491863,7.442556258498096,219,29.23521253628676,93.75382262641233
823,301,36.14657064217324,4.970416601000687,5,18.217248876259614,100.0
824,464,43.56333856419285,5.993451241888353,238,37.80068296198562,76.06883477614267
825,836,34.68667738233718,9.00988437823041,111,38.227725386287474,75.95502553882969
826,494,25.74684179152574,7.563759685208244,227,41.28047798600591,83.75077045667537
827,925,38.901714058082234,8.98356432684812,16,25.543862340963734,76.3189991596168
828,231,26.876010049485053,5.034633472705301,72,31.207142011353532,96.63223173139114
829,216,28.954828015054073,4.576676922847389,11,43.91856053791103,94.29654849408763
830,140,33.80830913843214,4.605910597281155,85,45.850399554381205,89.10263907305222
831,763,35.61421719270099,5.1960270177277295,179,42.00959950334336,71.73500849046222
832,907,29.95667999416586,3.873433980459013,121,36.53445126176849,79.2480215536588
833,580,33.613419717170096,6.59038612341684,203,28.129355993789467,84.84303531851954
834,88,38.57581200380342,6.62477448682329,69,49.538914937658454,84.4205241853328
835,175,39.26089442404009,8.677555940842124,107,47.2697483083831,83.86320805759202
836,500,41.257282109071326,2.479474998839982,200,34.25856928813459,79.7171313027969
837,222,44.54709326146747,4.11174488707516,51,48.33217978038841,82.3447283497534
838,702,39.04944660830559,7.611160949061453,36,39.309218783824505,75.62086341644647
839,803,33.9163174279788,6.366946237423134,116,33.17677432086832,79.33462216070262
840,269,39.29656895561486,6.089604912775879,258,49.267266314616386,76.07226044242995
841,687,37.33358117002591,8.527707679820242,263,41.00167259885509,70.79799937836991
842,107,37.53183488763127,3.9800915946476803,63,35.7189385172673,92.89741085455648
843,709,35.88609392535843,4.542541214691955,41,27.176884781208322,83.71070370177226
844,525,30.43972948923047,4.306976311112778,42,28.102855241157243,90.3853827582618
845,505,29.85951796089035,1.9741839122132872,124,48.47007736161814,78.26137916279993
846,878,34.51440899462429,6.26563506683253,269,44.529135911263715,64.01815023510215
847,944,35.74455037923186,4.954294825927426,232,28.303568038660178,72.11706768143415
848,410,31.602795385341434,4.534198383016445,131,28.113849180045417,83.7009333936431
849,984,37.116709743042875,4.173149747365395,1,61.025340465436024,67.38716649330743
850,50,45.40382952019595,5.964506615163213,114,44.64625205678051,82.71614415269138
851,436,26.27834640360871,4.402920970882478,0,52.09542319611261,88.42665278106577
852,397,37.9112223878188,6.443135055216478,64,54.92254853175415,78.85885747114841
853,239,34.67012689554595,6.918360334669726,124,30.71829447580954,89.39262273939443
854,554,37.25327777667327,5.410844719000009,255,57.427589339949265,67.66419436904401
855,240,32.846426497698545,5.275064720481149,142,29.221816348491277,90.51640320689776
856,557,34.269700574764165,6.37098200063698,245,47.29200446328875,75.82266438014211
857,418,35.64750225504049,5.942300559731463,115,38.84019791509351,77.5973472207231
858,458,33.49183058232369,8.660318710709456,89,47.234916739393974,83.04944011764616
859,873,27.397293413150507,6.636531075120409,295,37.892921522608404,70.7127889902118
860,978,33.83042484677773,8.191172000548619,41,45.49022634538428,71.92046005377452
861,983,27.91783185901903,7.221022004718028,34,53.61900800649628,71.2307502996234
862,166,38.26596555290155,3.3631637197472215,40,51.19651675301858,82.9429697514
863,183,25.67227449460939,4.8834702483887025,123,39.38095532564652,92.82143844730868
864,107,40.14327189727945,5.903805153914684,56,30.464288164620477,90.12448096653732
865,605,37.1478150010174,7.736888621191863,293,37.02447055538404,74.39136662486766
866,734,37.166943078669476,9.855625994877144,234,44.44170508804194,69.95598966399528
867,721,24.178450660760802,5.031705738225579,95,46.52001268807762,84.19543082217591
868,222,33.357002809542216,6.110512196573353,131,50.700197647838486,83.83672790116368
869,878,40.767817143299304,7.599822563376773,175,32.689431089813866,67.39848035382947
870,864,32.40696010484853,5.8843449833882175,51,30.676573679480253,85.9375857909153
871,198,29.60968925018143,9.288193555704922,37,29.80218998780558,93.31088803379949
872,129,31.81664952497144,3.3044260495749818,4,38.029400506498135,95.44568809110751
873,935,34.65861188680331,7.356039830933986,212,42.14219309143274,70.2938660445571
874,262,30.743147748435945,7.336426508872276,119,43.69957385186205,87.77534964127437
875,252,41.16908616044647,8.30407739662746,208,25.856228743841122,84.15901610067185
876,813,34.67666235004804,6.124102697645989,216,30.466360830720053,78.77291587631224
877,278,32.222153260260356,7.78304243681166,23,32.97445058194882,95.25115350298194
878,725,28.493282365822104,5.501721507520877,204,57.576034920447285,71.36178321984964
879,276,37.42223302639469,4.397217459474822,225,36.189038572684936,81.16069895240359
880,708,37.30833147355682,4.105593977680991,217,25.23265563811879,76.48634774848561
881,581,31.03895546907654,3.1171956252491535,210,43.81486990159844,76.35163130588695
882,490,23.818354858429274,5.117282416970296,25,38.91379334048428,92.09181776518011
883,451,37.05381094787942,6.622976754114128,251,28.250907988113678,77.90040494634734
884,96,34.06598304369499,5.583735807831489,2,35.26352135978339,95.05502546379824
885,282,36.68035583962835,6.39593219994711,1,36.58618763853091,90.62574006209714
886,354,44.78587266819819,8.469758034772674,91,38.76868980199928,77.20640643470217
887,575,34.8658407814547,4.965026903348608,1,49.29970993727916,79.29840057171454
888,192,32.43080691578614,10.680592996090613,149,45.605248502021205,86.36114742509974
889,464,29.2633901617583,7.510485997981145,70,41.25032871629495,87.6043717826465
890,562,33.437891042524754,5.60614855484953,3,49.8610870708125,79.91880295752554
891,422,35.80288674807821,5.560795811548853,37,35.90193445398077,89.54854131348335
892,615,35.2665371029938,3.9837400864463004,69,32.74869332562599,82.85080194455344
893,935,43.61732670033552,5.948566070225795,200,43.087389473695275,59.87411525597057
894,308,37.49542782732971,1.6768077335229261,251,42.31540260688256,77.36599583449151
895,705,34.32599564246395,8.511532350537117,286,25.240926678873493,80.79171802808867
896,520,31.467197105832636,0.5,291,54.93234362828489,74.30947817589767
897,61,36.3333638189166,6.083501946735697,153,29.81252199385822,88.39209429329415
898,379,30.464959208086704,3.7120219973532564,132,45.29471988089396,83.42133909323024
899,785,35.89915539768953,4.597642696152714,73,45.527616773544125,72.71443565624541
900,833,37.437069634524214,4.855696134154911,273,9.134005704267958,81.8486492207774
901,407,33.917738886142764,9.851252254923889,270,42.27218902427234,75.83256233131591
902,457,31.84856777967429,3.7934985890593205,184,56.374145193657114,78.61631665359204
903,717,24.07351576332547,7.828519089588246,4,32.898717791647066,87.58928697351534
904,422,40.71918363210195,8.320803658534683,292,21.02127844061847,80.60773755018377
905,57,37.01650195122641,1.3231435995138048,85,38.82814768744595,87.45766039846602
906,171,37.138086407923915,4.769294466477132,213,44.660512488705464,82.64281148688671
907,397,27.1932383211135,8.9689181856514,14,39.12766357839563,87.837382956241
908,725,41.899193498700285,3.370453098561093,272,30.496697099909564,70.46908027435371
909,139,32.6739156669096,8.396552073289271,50,29.69713597413989,95.58722999466991
910,697,33.55602348650257,5.964266837197829,252,23.77834430791887,78.7074404325296
911,747,29.653565722905874,5.8778053408646365,44,21.2504760112582,91.9195522791256
912,365,26.065271343300758,6.138983225439267,190,36.56946472200353,92.53392544765563
913,227,40.78673155861783,6.685143663062913,121,44.240313681330406,79.77742554749923
914,589,41.43298684698812,4.088723630611514,186,41.59160795083444,72.25896497011351
915,781,34.172359243233366,5.4791609336949225,213,42.50890916588367,70.83121844883023
916,918,31.60307715096825,6.741196827960422,148,46.31828117769711,69.02445327586352
917,90,33.11477915432871,6.353771678860016,169,53.082259801922774,81.48139333297988
918,789,33.251925049822255,6.698451125088933,208,40.27641178841593,71.41057602747625
919,753,29.00070138910201,4.562625911702233,81,43.44741592375737,82.32873595787366
920,972,33.5387239227808,7.264598419566601,195,43.513986355672934,69.68739298905433
921,551,35.76550996467163,6.252951350976749,245,41.47309404979805,73.09868455489665
922,194,40.09078623824376,2.8385998966521546,39,40.19233929501399,84.08197982731159
923,250,35.07122082006856,4.937256966066043,167,41.00313521363428,82.04478542773893
924,978,27.11824145550282,4.208990959382789,42,55.61521305446578,69.19408977214752
925,773,36.76773931599338,4.183243814058627,210,54.324564876143,66.81105485822825
926,510,33.72034719165123,5.047039739097138,178,22.92882275847813,86.42972429935142
927,781,41.85204846991933,7.226943873383557,22,42.18617506881,75.96862498644472
928,801,42.147289010220035,4.746415500879885,94,40.069959465227235,66.46186024249694
929,974,42.3222715613365,6.450115770515878,159,52.60172324539926,61.78014348824921
930,958,32.1920603231336,6.12232513570183,243,39.642128873585555,72.03260970976855
931,607,44.949275366687786,4.441895191386619,16,42.51490716977801,76.04627930599075
932,596,36.754712524478535,5.310369738665409,111,33.50078908803074,81.11267593806622
933,302,43.13190202834316,7.729698446597828,102,48.134374118694296,78.29939825179143
934,439,32.4869019308412,6.299612613882171,85,27.560829801812822,90.51636074924593
935,643,33.507016311951865,7.09765572280211,34,36.94650578428793,81.38941749791314
936,932,36.37013676336043,8.544993087815559,29,29.457747139970817,77.4453808604341
937,305,35.759388048069695,6.869874108356154,191,36.990885091953665,82.4862537191585
938,758,41.27405971734585,2.1586222662293553,178,34.5104422084868,74.13158876040889
939,864,33.839353407257725,6.541195432231308,103,48.369074694647,74.15366629625449
940,970,40.82307495155178,4.763777136652852,164,37.81084648819768,68.60860098649876
941,499,38.66117253566327,9.620605220008324,121,54.91818733380285,72.48251231874421
942,59,33.933038906964256,6.798538815228351,133,37.59079714867241,86.92568118995291
943,873,38.27338308741157,4.805123405054907,289,29.172374859468576,72.0568906580556
944,847,32.633674765834755,7.133023858882379,223,37.57294984287955,75.0605570626851
945,291,46.75102900002861,6.181581805934214,24,44.76820232178889,78.39671793806741
946,300,21.678338394627765,2.5640853725603856,12,56.865499974459894,91.67764871905125
947,926,38.3647160224752,7.726121562505428,229,33.5516365245155,67.71063759765242
948,54,26.177020453614766,5.188920171865844,101,56.58699157230904,89.24456360947639
949,168,33.87171648390966,8.841236585548016,202,38.10081555800366,84.98822523148266
950,850,34.57195955264377,5.75113843171238,266,35.54795493122999,71.289758247923
951,423,42.53816779456842,8.878586967670937,221,47.75661124366797,72.78473077530927
952,114,31.539238939615547,6.849796299811631,103,54.23357794804873,86.73656005114039
953,195,41.54005957830889,7.948246738591861,110,45.571241472949836,78.40473221286739
954,273,29.105916798876017,5.016361019034339,68,25.850932419098317,100.0
955,288,41.73334861877433,6.7060123610929905,257,43.33035684261981,75.33063912799112
956,226,32.62827279048263,2.5475304319758667,167,61.74663988114138,76.58344806357404
957,828,35.36717259620559,5.745926194249915,292,17.222692186079872,77.4317468579941
958,902,33.31810668444798,3.0309369161378856,48,43.73418904794526,73.59393032238783
959,331,41.41181737057802,3.7140457182938014,249,37.15435189632387,77.51230978239306
960,112,40.438699216168736,4.218391468510751,74,30.641611273415997,87.33069535287598
961,266,37.21750860292262,7.320841871882623,200,50.33386155138722,78.08288681297665
962,903,29.24065807706613,5.705279730487424,33,22.622064750928995,88.11286771924404
963,876,31.424890659848785,6.062854018707692,110,36.49791452377054,78.90276042398098
964,844,29.85711737246937,5.650824551544484,236,50.01127553106606,70.66523305892127
965,738,23.759285566039182,8.161440997773973,31,48.8680358111649,84.2825738412344
966,510,41.306590509250235,6.0080839156463215,208,45.96458872997418,72.04423678503716
967,978,33.36088236828652,6.4976741575027575,131,41.72777752519352,73.55958187634393
968,659,33.307530178538514,4.859493614343821,105,38.760042233477904,79.37168014997593
969,154,42.4805111671278,8.298818587332494,32,35.29798821418757,85.27736900610486
970,148,32.620056988068164,8.448778573605807,42,30.28681296153899,96.5625900559559
971,560,30.797645321570347,5.926222093862192,106,48.13259566870962,81.9762051599055
972,434,33.87627189742508,4.831409940639038,264,42.10961446276991,77.06162107661837
973,454,29.33665474061552,2.7680473325658883,225,48.429260994767766,82.45782243485647
974,872,36.72177884643978,4.262807138728584,178,32.187177057707736,74.4030759509296
975,567,33.131689608679146,1.6658198769484853,221,31.96926913042683,82.90680746877618
976,525,32.46364294703094,4.178714959824011,124,44.96619704915693,77.74557346482473
977,758,32.03048413989849,6.713940194790535,275,17.225246512325807,83.86036345021434
978,912,34.468892530789944,5.8992000988019555,166,14.711762314179197,82.70299401809618
979,694,35.41740562759925,10.646533968909456,150,50.13147054026344,75.99912848266993
980,919,32.40012455796239,5.257886570399229,40,32.92812112982277,80.60060731581643
981,820,33.20617031952427,5.101736518091115,299,41.93038074674988,70.92121880312355
982,486,34.59238586590325,8.125539199057599,34,43.79648692781355,80.88658606674908
983,72,34.08790932230231,2.1461274235088914,230,50.35130863583862,83.29268503946173
984,614,35.15537983437507,3.0364655548410253,214,35.60034645864418,79.74265004701006
985,726,31.61664598375993,7.327682722510932,100,36.14693178219665,80.1963003708861
986,763,40.022964545632455,5.609151594061259,56,33.84595498785107,75.0817990029212
987,507,35.48414088704759,5.655007931205088,214,46.21101387742209,79.13427860221232
988,132,32.48076623587561,4.125697684331356,155,46.65494475420897,85.7562216303864
989,194,36.72192108689267,6.479540347165286,63,52.78236923071909,84.2217574264618
990,134,34.62815700590643,4.383953490707137,61,27.53498426896946,94.28059421658814
991,127,26.33086822758166,6.145486657394465,61,62.33762475097625,86.38752759532989
992,506,36.70476345110813,3.683032876293529,93,36.875535733539856,81.40083160806694
993,927,29.902468988079065,5.635206025234886,25,39.51642691674793,80.11778915362486
994,50,39.672138916156534,10.049737880991694,120,41.63427411235518,88.31205805977183
995,100,33.79125180553277,5.150128420524952,49,30.892122168402306,94.39766529310906
996,734,38.90035148695532,5.736483623616442,251,35.88380666471426,73.44749181474818
997,766,31.848907234011964,5.594954005061835,35,54.60601467749461,74.77004490785923
998,821,35.3496463357032,6.349062816688969,288,54.76190278539646,62.93849536259268
999,495,41.051217502534385,6.936303959368507,99,42.051100687768,77.6926612439886
1000,498,33.65491726792589,6.514475501353044,135,50.437870512435296,80.11464513517159
1001,930,32.045914506320976,6.55863168354501,193,44.10845826105417,71.56557254655513
1002,537,38.275203068908944,5.638333231202296,220,39.42849421332931,73.64285553570109
1003,849,38.178307983754806,6.200579445014077,278,32.46240956253893,70.26259526669128
1004,83,32.256254332925906,5.5720891416249,54,31.38544842326729,97.71079764969497
1005,397,25.072694897911187,2.3752825871457603,109,32.423110144034716,92.08331281154044
1006,144,31.94988511250822,11.261230019703746,148,56.148571698681955,83.41746939464359
1007,121,38.38679760843211,7.456345499094434,264,48.73237567357615,76.85964163009943
1008,600,31.12482905288138,4.041361589430898,161,54.40978970923945,75.88713104146292
1009,203,34.945310814919026,6.4601208087668,186,43.99679212355595,86.22869430113025
1010,299,31.71257531016828,3.307718554839589,128,31.195036179409186,90.34133078774995
1011,723,25.33916418736975,5.01159690167459,107,46.033212758503936,82.67010450464603
1012,487,31.62259411480036,3.036022917748409,67,52.69741321545592,82.08518660705381
1013,167,38.36566010344856,5.897630308719144,65,46.39751454108455,83.43700468776989
1014,820,23.148737599670937,2.837289547739886,143,26.832094410817277,88.21968004851773
1015,940,36.26083675237788,6.77684578862573,52,25.257571901694945,81.43135780574323
1016,355,29.069653843002932,7.364442161825659,127,46.36395166671675,88.46932084549947
1017,317,38.04221034737096,4.3460388008327495,206,36.87480200158357,80.54394690589136
1018,103,38.57159467936827,6.321788408398124,215,43.12388941451665,79.98617208354325
1019,285,34.14026032544362,4.24007129595518,67,32.76505790275073,91.45306289961593
1020,438,34.15165920609389,7.023461928539815,61,41.26739621652954,84.45453026437815
1021,783,30.968186514318493,4.62276390287508,209,28.997162333973307,79.85409955581977
1022,812,28.27208299947517,7.5779402500938415,51,42.47122399105514,79.41236555677386
1023,874,43.490464531668664,2.3768163593300216,115,47.283442253308536,66.4815989102732
1024,450,30.67464286414436,3.9900481698002257,64,47.83744808554261,82.29548673627819
1025,673,42.83898065598236,3.782367357426909,129,26.93313674419352,75.55884841448474
1026,816,30.702499800999117,6.406707516809996,176,44.68952002116022,73.76785972453804
1027,352,37.62595195168864,7.110179398883174,277,34.1241239562243,81.5199484542828
1028,968,29.310964201731828,6.561274733565374,162,55.26991395257588,65.4415607652547
1029,256,37.616975084510074,4.982046943218593,151,49.56089126523964,77.16408568236899
1030,278,33.37206321423439,0.5,235,40.258560468730956,81.28697034971566
1031,902,33.43741919662165,6.077404589515126,157,61.82027162680672,68.08218154008597
1032,959,38.05011584892225,7.5760981686341395,105,32.723049241958776,73.51076190315989
1033,627,32.65429317460451,11.36101774326649,254,39.430127698846945,74.1243602773795
1034,124,27.859257522774513,5.151209558578677,112,45.413265533348856,91.23131220796698
1035,484,38.80652781704726,4.669368978131826,29,60.34487048286592,74.69382570487718
1036,152,29.27049705008836,6.640509562576308,11,54.6361039349854,93.28611211970146
1037,471,37.58258642198955,5.487683113557107,176,48.01740173504897,71.70849343999079
1038,753,39.864982726665005,8.550746814526416,45,31.225723861507593,76.04490042798662
1039,813,33.122530568238915,4.383622683503724,170,31.211116632260623,77.29313501312089
1040,787,40.91176422045892,5.502304562017941,129,46.95386031673659,67.36407645355244
1041,855,37.40891853930642,7.752426148544693,244,27.47528503017666,72.76539595623427
1042,355,31.52069289927612,6.616728625263772,202,43.20365439832448,82.26955391275794
1043,147,42.00714501133037,8.322415343516056,225,48.04227699538252,80.74551536094951
1044,899,29.291640891303047,5.126867897140668,79,25.222886806826747,81.52524305653722
1045,847,33.116497850482176,8.526569004737409,34,46.47858928187403,75.58666177613044
1046,384,33.96842598190336,2.672319253446089,51,48.95882280537286,83.55052372494082
1047,908,38.026118505091276,2.752389377055195,160,36.36718888570766,67.9715413886851
1048,484,40.57716648690567,8.558079832918509,83,38.43336865015453,81.92104737041291
1049,496,40.263957784513565,6.014699150929499,25,22.123646367282287,86.9821290513637
1050,357,36.118741597871534,7.841631731759991,224,38.90343601983434,78.12811037948221
1051,298,33.59865447768217,6.198941916218301,153,24.74371115424311,94.12699319917971
1052,215,25.87007879186185,5.9859181829386,292,33.10045004208223,91.95332263151468
1053,530,28.429270727723917,3.3439582817515503,94,35.97753133734026,86.20318481729595
1054,384,43.83327744645718,5.946320863365696,224,28.44152412394987,79.99010430538364
1055,591,25.819640062487302,8.723214472633503,266,27.53013303923066,86.8896171532886
1056,808,31.07754678378945,6.113340588143344,40,28.02120821602973,81.60429155784463
1057,155,40.72303141025045,7.364156391480454,132,52.207121452171485,75.67352962589555
1058,612,36.04856649598683,7.308747918787236,65,39.29952579039006,80.52968079051914
1059,130,39.64022535502846,3.974583966676737,209,52.663378568988875,73.77357157160478
1060,182,37.714141756353385,7.714260663505437,152,35.95143910078519,88.03039749325416
1061,846,42.347912686804435,5.372542553880304,171,36.16611837078355,66.07827734754017
1062,949,36.47713643282442,5.480695183410611,58,35.764502514475126,76.2815117086485
1063,187,38.317238645757556,10.195390378010654,183,10.18068087156525,97.72272365665393
1064,233,31.3787673397083,7.194606733663038,179,45.06549435001873,85.95798199937585
1065,450,37.93166487789068,4.722995951445583,11,38.9307240509024,76.16847651467815
1066,379,33.019369510053856,6.129076126019445,67,40.51404048589789,88.33147126899759
1067,834,32.734470660096434,6.073239852716446,201,19.089195754131254,80.86708424023684
1068,557,39.473617573235686,9.372186308677989,5,39.713696175390766,80.07780724478103
1069,901,39.50811688029682,6.078921160928209,14,35.614482168466374,73.17193665500693
1070,118,43.44221077873066,10.415997306661936,41,41.2562231065504,87.86220070302869
1071,595,43.116315927431,3.406534605159921,30,39.24071581102082,76.67713436953257
1072,823,39.586575806793874,5.9352944926586115,180,35.14605608906081,70.55873450262132
1073,102,26.397771948816438,4.47428911560689,261,45.631135271793234,91.07795566571032
1074,499,44.138404914748484,5.01034278916075,288,50.24696404106231,67.14336463972029
1075,254,39.589838353331814,5.053756990781289,20,35.92203111796999,84.97345720642909
1076,175,31.170699549568486,4.577386640002246,181,25.516440717792698,94.7119844879685
1077,796,38.64454577781391,9.460343609971243,183,26.174615607664983,76.50956581685506
1078,92,29.813671295186357,8.845120657685028,243,44.22825138726303,84.3649697514452
1079,801,38.09315060054871,6.805289022928244,148,52.95813175863248,68.34574231330467
1080,932,28.418649794629502,5.051296210221258,255,21.8640147053599,80.0132609498994
1081,160,30.958907956066817,4.633533914444624,99,29.821370584867537,99.53249271127638
1082,810,38.54964564600263,7.4836174829555375,54,36.674979904814826,78.34479036862136
1083,712,40.36443371496447,6.60030190247235,185,19.597705009146047,79.56002696347481
1084,232,36.62718429716905,5.71034809280083,85,39.03337178235209,86.38282598838317
